"No.","Time","Source","Destination","Protocol","Length","Info"
"36804","1020.232660610","172.21.0.134","88.99.245.8","TCP","78","[TCP Dup ACK 36803#1] 52454  >  443 [ACK] Seq=1 Ack=6221251 Win=10372 Len=0 TSval=4005748470 TSecr=1404243422 SLE=6218407 SRE=6219775"
"36806","1020.428478685","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"36807","1020.428593106","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6222673 Win=10363 Len=0 TSval=4005748666 TSecr=1404243661"
"36811","1020.735247422","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"36812","1020.735327429","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6224095 Win=10363 Len=0 TSval=4005748972 TSecr=1404243892"
"36816","1020.889106586","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=6224095 Ack=1 Win=501 Len=1368 TSval=1404244151 TSecr=4005748972 [TCP segment of a reassembled PDU]"
"36817","1020.889211399","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6225463 Win=10367 Len=0 TSval=4005749126 TSecr=1404244151"
"36818","1020.889268884","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"36819","1020.889288683","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6225517 Win=10367 Len=0 TSval=4005749126 TSecr=1404244151"
"36823","1021.249572223","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"36824","1021.249641233","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6226939 Win=10363 Len=0 TSval=4005749487 TSecr=1404244369"
"36825","1021.453287615","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"36826","1021.453387218","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6228361 Win=10363 Len=0 TSval=4005749690 TSecr=1404244613"
"36827","1021.656755200","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"36828","1021.656849426","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6229783 Win=10363 Len=0 TSval=4005749894 TSecr=1404244881"
"36829","1021.861540592","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"36830","1021.861648104","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6231205 Win=10363 Len=0 TSval=4005750099 TSecr=1404245109"
"36855","1022.174020792","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"36864","1022.174117368","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6232627 Win=10363 Len=0 TSval=4005750411 TSecr=1404245327"
"36970","1022.478782844","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"36971","1022.478882195","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6234049 Win=10363 Len=0 TSval=4005750716 TSecr=1404245597"
"36980","1022.680722839","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"36981","1022.680834367","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6235471 Win=10363 Len=0 TSval=4005750918 TSecr=1404245840"
"36982","1022.886027525","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"36983","1022.886124042","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6236893 Win=10363 Len=0 TSval=4005751123 TSecr=1404246076"
"36985","1023.090505552","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"36986","1023.090587374","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6238315 Win=10363 Len=0 TSval=4005751328 TSecr=1404246307"
"36988","1023.295387938","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"36989","1023.295481867","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6239737 Win=10363 Len=0 TSval=4005751533 TSecr=1404246552"
"36990","1023.602606487","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"36991","1023.602699601","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6241159 Win=10363 Len=0 TSval=4005751840 TSecr=1404246799"
"37003","1023.808302269","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37004","1023.808365910","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6242581 Win=10363 Len=0 TSval=4005752045 TSecr=1404247046"
"37005","1023.853065164","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=6242581 Ack=1 Win=501 Len=1368 TSval=1404247089 TSecr=4005751840 [TCP segment of a reassembled PDU]"
"37006","1023.853172629","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6243949 Win=10367 Len=0 TSval=4005752090 TSecr=1404247089"
"37007","1023.854078095","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"37008","1023.854145554","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6244003 Win=10383 Len=0 TSval=4005752091 TSecr=1404247089"
"37010","1024.012320062","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37011","1024.012455801","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6245425 Win=10372 Len=0 TSval=4005752249 TSecr=1404247257"
"37013","1024.319411274","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37014","1024.319514172","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6246847 Win=10363 Len=0 TSval=4005752557 TSecr=1404247533"
"37015","1024.627121562","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37016","1024.627223647","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6248269 Win=10363 Len=0 TSval=4005752864 TSecr=1404247774"
"37018","1024.831401880","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37019","1024.831517178","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6249691 Win=10363 Len=0 TSval=4005753069 TSecr=1404248011"
"37020","1025.037298147","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37021","1025.037400298","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6251113 Win=10363 Len=0 TSval=4005753274 TSecr=1404248222"
"37023","1025.344458178","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37024","1025.344557964","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6252535 Win=10363 Len=0 TSval=4005753582 TSecr=1404248500"
"37025","1025.549800177","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37026","1025.549905066","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6253957 Win=10363 Len=0 TSval=4005753787 TSecr=1404248761"
"37027","1025.855210252","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37028","1025.855296905","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6255379 Win=10363 Len=0 TSval=4005754092 TSecr=1404248985"
"37031","1026.064222740","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37032","1026.064305818","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6256801 Win=10363 Len=0 TSval=4005754301 TSecr=1404249248"
"37035","1026.265305816","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37036","1026.265407197","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6258223 Win=10363 Len=0 TSval=4005754502 TSecr=1404249484"
"37038","1026.572983718","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37039","1026.573072542","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6259645 Win=10363 Len=0 TSval=4005754810 TSecr=1404249732"
"37040","1026.776915024","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37041","1026.777024939","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6261067 Win=10363 Len=0 TSval=4005755014 TSecr=1404249940"
"37043","1026.982089673","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37044","1026.982178035","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6262489 Win=10363 Len=0 TSval=4005755219 TSecr=1404250222"
"37068","1027.292388548","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37069","1027.292494478","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6263911 Win=10363 Len=0 TSval=4005755530 TSecr=1404250460"
"37070","1027.494171557","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37071","1027.494270771","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6265333 Win=10363 Len=0 TSval=4005755731 TSecr=1404250693"
"37072","1027.698356843","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37073","1027.698479731","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6266755 Win=10363 Len=0 TSval=4005755936 TSecr=1404250938"
"37162","1028.113067667","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37163","1028.113147512","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6268177 Win=10363 Len=0 TSval=4005756350 TSecr=1404251181"
"37177","1028.173555874","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=6268177 Ack=1 Win=501 Len=1368 TSval=1404251431 TSecr=4005755936 [TCP segment of a reassembled PDU]"
"37178","1028.173659829","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6269545 Win=10367 Len=0 TSval=4005756411 TSecr=1404251431"
"37179","1028.174178397","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"37180","1028.174249738","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6269599 Win=10383 Len=0 TSval=4005756411 TSecr=1404251431"
"37193","1028.416529111","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37194","1028.416600969","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6271021 Win=10372 Len=0 TSval=4005756654 TSecr=1404251638"
"37196","1028.722334990","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37197","1028.722467146","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6272443 Win=10363 Len=0 TSval=4005756959 TSecr=1404251902"
"37200","1028.927211868","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37201","1028.927297167","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6273865 Win=10363 Len=0 TSval=4005757164 TSecr=1404252143"
"37205","1029.127935196","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37206","1029.128028867","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6275287 Win=10363 Len=0 TSval=4005757365 TSecr=1404252368"
"37212","1029.440115662","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37213","1029.440220873","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6276709 Win=10363 Len=0 TSval=4005757677 TSecr=1404252617"
"37216","1029.644692631","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37217","1029.644791474","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6278131 Win=10363 Len=0 TSval=4005757882 TSecr=1404252822"
"37221","1029.850330664","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37222","1029.850411634","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6279553 Win=10363 Len=0 TSval=4005758087 TSecr=1404253085"
"37335","1030.260447681","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37336","1030.260536759","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6280975 Win=10363 Len=0 TSval=4005758498 TSecr=1404253332"
"37337","1030.301289586","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=6280975 Ack=1 Win=501 Len=1368 TSval=1404253555 TSecr=4005758087 [TCP segment of a reassembled PDU]"
"37338","1030.301383980","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6282343 Win=10367 Len=0 TSval=4005758538 TSecr=1404253555"
"37339","1030.303042093","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"37340","1030.303103659","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6282397 Win=10383 Len=0 TSval=4005758540 TSecr=1404253555"
"37342","1030.372143727","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=6282397 Ack=1 Win=501 Len=1368 TSval=1404253598 TSecr=4005758498 [TCP segment of a reassembled PDU]"
"37343","1030.372242121","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6283765 Win=10373 Len=0 TSval=4005758609 TSecr=1404253598"
"37344","1030.372297048","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"37345","1030.372316313","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6283819 Win=10373 Len=0 TSval=4005758609 TSecr=1404253598"
"37348","1030.567001992","88.99.245.8","172.21.0.134","TLSv1.2","120","[TCP Previous segment not captured] , Ignored Unknown Record"
"37349","1030.567002456","88.99.245.8","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  52454 [ACK] Seq=6283819 Ack=1 Win=501 Len=1368 TSval=1404253782 TSecr=4005758609"
"37350","1030.567093177","172.21.0.134","88.99.245.8","TCP","78","[TCP Window Update] 52454  >  443 [ACK] Seq=1 Ack=6283819 Win=10383 Len=0 TSval=4005758804 TSecr=1404253598 SLE=6285187 SRE=6285241"
"37351","1030.567151740","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6285241 Win=10372 Len=0 TSval=4005758804 TSecr=1404253782"
"37355","1030.872855530","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37356","1030.872959256","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6286663 Win=10363 Len=0 TSval=4005759110 TSecr=1404254058"
"37360","1031.077898375","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37361","1031.077997067","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6288085 Win=10363 Len=0 TSval=4005759315 TSecr=1404254316"
"37365","1031.385053428","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37366","1031.385142816","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6289507 Win=10363 Len=0 TSval=4005759622 TSecr=1404254549"
"37368","1031.590196721","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37369","1031.590287343","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6290929 Win=10363 Len=0 TSval=4005759827 TSecr=1404254790"
"37372","1031.795691165","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37373","1031.795809588","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6292351 Win=10363 Len=0 TSval=4005760033 TSecr=1404255042"
"37376","1032.104152340","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37377","1032.104234412","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6293773 Win=10363 Len=0 TSval=4005760341 TSecr=1404255292"
"37379","1032.308466046","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=6293773 Ack=1 Win=501 Len=1368 TSval=1404255535 TSecr=4005760341 [TCP segment of a reassembled PDU]"
"37380","1032.308559360","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6295141 Win=10367 Len=0 TSval=4005760546 TSecr=1404255535"
"37381","1032.309528147","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"37382","1032.309592004","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6295195 Win=10383 Len=0 TSval=4005760547 TSecr=1404255535"
"37383","1032.511624135","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37384","1032.511699555","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6296617 Win=10372 Len=0 TSval=4005760749 TSecr=1404255763"
"37387","1032.818881751","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37388","1032.818986304","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6298039 Win=10363 Len=0 TSval=4005761056 TSecr=1404256021"
"37392","1033.024054273","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37393","1033.024135377","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6299461 Win=10363 Len=0 TSval=4005761261 TSecr=1404256278"
"37397","1033.330364151","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37398","1033.330484813","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6300883 Win=10363 Len=0 TSval=4005761568 TSecr=1404256510"
"37402","1033.481827409","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=6300883 Ack=1 Win=501 Len=1368 TSval=1404256749 TSecr=4005761568 [TCP segment of a reassembled PDU]"
"37403","1033.481902672","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6302251 Win=10367 Len=0 TSval=4005761719 TSecr=1404256749"
"37404","1033.482271261","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"37405","1033.482320509","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6302305 Win=10383 Len=0 TSval=4005761719 TSecr=1404256749"
"37581","1033.951634082","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37582","1033.951634484","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=6303673 Ack=1 Win=501 Len=54 TSval=1404257193 TSecr=4005761719"
"37583","1033.951634584","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37585","1033.951737414","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6303727 Win=10372 Len=0 TSval=4005762189 TSecr=1404256989"
"37586","1033.951788318","172.21.0.134","88.99.245.8","TCP","78","[TCP Dup ACK 37585#1] 52454  >  443 [ACK] Seq=1 Ack=6303727 Win=10372 Len=0 TSval=4005762189 TSecr=1404257193 SLE=6303673 SRE=6303727"
"37587","1033.951804532","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6305149 Win=10361 Len=0 TSval=4005762189 TSecr=1404257213"
"37591","1034.252106787","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37592","1034.252213969","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6306571 Win=10363 Len=0 TSval=4005762489 TSecr=1404257469"
"37597","1034.457153487","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37598","1034.457252584","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6307993 Win=10363 Len=0 TSval=4005762694 TSecr=1404257681"
"37670","1034.764150195","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37671","1034.764233127","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6309415 Win=10363 Len=0 TSval=4005763001 TSecr=1404257948"
"37674","1034.958143594","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37675","1034.958232397","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6310837 Win=10363 Len=0 TSval=4005763195 TSecr=1404258184"
"37682","1035.199089038","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37683","1035.199165042","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6312259 Win=10363 Len=0 TSval=4005763436 TSecr=1404258453"
"37698","1035.483570028","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37699","1035.483678176","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6313681 Win=10363 Len=0 TSval=4005763721 TSecr=1404258691"
"37708","1035.686331389","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37709","1035.686460323","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6315103 Win=10363 Len=0 TSval=4005763923 TSecr=1404258927"
"37712","1035.890327404","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37713","1035.890472817","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6316525 Win=10363 Len=0 TSval=4005764127 TSecr=1404259158"
"37718","1036.197703765","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37719","1036.197823411","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6317947 Win=10363 Len=0 TSval=4005764435 TSecr=1404259397"
"37723","1036.402912253","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37724","1036.402989461","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6319369 Win=10363 Len=0 TSval=4005764640 TSecr=1404259652"
"37727","1036.710439279","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37728","1036.710554200","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6320791 Win=10363 Len=0 TSval=4005764948 TSecr=1404259892"
"37729","1036.915273569","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37730","1036.915376228","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6322213 Win=10363 Len=0 TSval=4005765152 TSecr=1404260136"
"37731","1036.916513861","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=6322213 Ack=1 Win=501 Len=1368 TSval=1404260179 TSecr=4005764948 [TCP segment of a reassembled PDU]"
"37732","1036.916609759","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6323581 Win=10367 Len=0 TSval=4005765154 TSecr=1404260179"
"37733","1036.916733357","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"37734","1036.916761905","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6323635 Win=10367 Len=0 TSval=4005765154 TSecr=1404260179"
"37737","1037.124296572","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37738","1037.124386318","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6325057 Win=10363 Len=0 TSval=4005765361 TSecr=1404260347"
"37740","1037.427271448","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37741","1037.427374854","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6326479 Win=10363 Len=0 TSval=4005765664 TSecr=1404260609"
"37805","1037.640123195","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37806","1037.640191945","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6327901 Win=10363 Len=0 TSval=4005765877 TSecr=1404260848"
"37808","1037.836656101","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37809","1037.836750365","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6329323 Win=10363 Len=0 TSval=4005766074 TSecr=1404261082"
"37814","1038.145160731","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37815","1038.145213702","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6330745 Win=10363 Len=0 TSval=4005766382 TSecr=1404261317"
"37825","1038.348162994","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37826","1038.348258703","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6332167 Win=10363 Len=0 TSval=4005766585 TSecr=1404261551"
"37842","1038.555552937","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37843","1038.555644208","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6333589 Win=10363 Len=0 TSval=4005766793 TSecr=1404261785"
"37922","1038.861596626","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37923","1038.861689808","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6335011 Win=10363 Len=0 TSval=4005767099 TSecr=1404262013"
"37928","1039.065078868","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37929","1039.065167071","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6336433 Win=10363 Len=0 TSval=4005767302 TSecr=1404262265"
"37931","1039.372895994","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37932","1039.372998212","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6337855 Win=10363 Len=0 TSval=4005767610 TSecr=1404262552"
"37939","1039.578654745","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"37940","1039.578770047","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6339277 Win=10363 Len=0 TSval=4005767816 TSecr=1404262772"
"38002","1039.889558408","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"38007","1039.889644984","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6340699 Win=10363 Len=0 TSval=4005768127 TSecr=1404263040"
"38111","1040.297692745","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"38112","1040.297693211","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=6342067 Ack=1 Win=501 Len=54 TSval=1404263357 TSecr=4005767816"
"38113","1040.297693311","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"38114","1040.297786847","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6342121 Win=10363 Len=0 TSval=4005768535 TSecr=1404263276"
"38115","1040.297837556","172.21.0.134","88.99.245.8","TCP","78","[TCP Dup ACK 38114#1] 52454  >  443 [ACK] Seq=1 Ack=6342121 Win=10363 Len=0 TSval=4005768535 TSecr=1404263357 SLE=6342067 SRE=6342121"
"38116","1040.297854442","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=6343543 Win=10352 Len=0 TSval=4005768535 TSecr=1404263525"
"38119","1040.500272225","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
